"","naics","year","emp","pay","prode","prodh","prodw","vship.x","matcost","vadd","invest","invent","energy","cap","equip","plant","piship","pimat","piinv","pien","dtfp5","tfp5","dtfp4","tfp4","m","m5","mCHN","lwc5","chn","x","vship.y","pen5","penCHN","pen5_lag","pen5_lag2","pen5_lag3","pen5_lag4","pen5_lag5","x_lag","x_lag2","vship_lag","vship_lag2","vship_pc","vship_pc_lag","dm","dm_lag","dm_pc","dm_pc_lag","m_lag","m_pc","m_pc_lag","x_pc","x_pc_lag","x_pc_lag2","x_pc_lag3","m5_lag","m5_lag2","m0","m0_lag","prod","prod_lag","prod_lag2","prod_lag3","prod_pc","prod_pc_lag","cap_lag","cap_lag2","cap_lag3","invest_lag","invest_lag2","invest_lag3","invest_pc","invest_pc_lag","emp_lag","plant_lag","equip_lag","equip_pc","equip_pc_lag","emp_pc","emp_pc_lag","emp_pc_lag2","emp_pc_lag3","cap_pc","cap_pc_lag","cap_pc_lag2","cap_pc_lag3"
"4126",332439,2007,13.7,532.8,10.3,21,322.6,3587.7,2025.9,1557.5,98.2,412,57.8,1.024,753.1,270.9,1.274999976,1.309000015,1.057999969,1.333999991,0.030999999,1.113000035,0.030999999,1.113999963,489.763130362378,134.082931278273,132.421782299876,0.273770987987518,0.270379245281219,364.742462158203,NA,0.0361144678689573,NA,0.0318698324234406,0.027659701636872,0.0255395336502629,0.0227062386853388,0.0154453727072956,323.95849609375,279.968170166016,3338.2,3310.1,0.0747408783176562,0.00848916951149509,3712.72066820418,3437.35025821584,0.0801112453786608,3437.35025821584,423.108754309593,0.157534854511694,0.0853011133272158,0.125892565116276,0.157126168669992,0.17856074741382,0.221787974707138,109.547776710009,94.5957818976603,355.680199084105,313.560977599584,113.686131386861,112.813432835821,96.1818181818182,93.537037037037,0.00773576806505375,0.172918488841238,1.0209,1.0011,0.9977,64.3,81.1,61.9,0.527216174183515,-0.207151664611591,13.4,276,744.9,0.0110081890186603,0.0294361525704809,0.0223880597014925,-0.12987012987013,-0.0493827160493827,-0.0357142857142858,0.00303653638946038,0.019778243931675,0.00340783802746324,-0.00170102061236734
"4145",332510,2007,38.8,1630.6,27.7,55.3,914.8,9504.6,4427.6,5147.2,220.5,1164.4,101,5.1604,3602,1558.4,1.261000037,1.236999989,1.013000011,1.264999986,-0.063000001,0.902999997,-0.063000001,0.902999997,5833.29614496997,1708.45224605128,1637.58717042953,0.292879402637482,0.280731022357941,942.068115234375,NA,0.118676900177076,NA,0.10150435334445,0.0790536029844817,0.0670501602283772,0.0497829039990449,0.0428419848099656,895.890563964844,893.551086425781,10367.7,10303.3,-0.0832489366011748,0.006250424621238,14395.8280297356,15011.4788779438,-0.0410120050938309,15011.4788779438,5539.6694419086,0.0530043725786286,0.0852796286768311,0.0515437410850365,0.00261817995031537,0.0768114630866954,0.173191704393424,1523.73045624956,1147.39344260679,4124.84389891868,4015.93898565904,132.659793814433,131.013363028953,120.571428571429,112.460500963391,0.0125668920132669,0.0866037218041143,5.284,5.3859,5.5072,171.4,200.1,185.5,0.286464410735122,-0.143428285857071,44.9,1593.9,3690.1,-0.0238746917427712,-0.0211676702299796,-0.135857461024499,-0.0426439232409382,-0.0963391136801541,-0.0781527531083481,-0.0233913701741106,-0.018919771997252,-0.0220257117954679,-0.0198618922189792
"4164",332611,2007,4.3,179.4,3.1,6.3,115.1,968.5,544.5,432,26.2,160.2,25.4,0.4518,311.8,140,1.225999951,1.317000031,1.027999997,1.327000022,0.063000001,0.953000009,0.064000003,0.952000022,943.124729164876,57.6552118714899,50.8733508586884,0.0611321181058884,0.0539412759244442,437.050018310547,NA,0.039099552872493,NA,0.0375517826197673,0.0358394665662606,0.0230949567568972,0.0162576068908312,0.0173465258132042,441.35986328125,378.648498535156,938.1,917.5,0.0324059268734676,0.0224523160762943,1474.57471085433,1519.13526612069,-0.0293328423479677,1519.13526612069,1022.39512940194,-0.0775340159175343,-0.0111377024687758,-0.00976492275183786,0.165618944717065,0.130504837573836,0.12536194101588,57.0462372833863,56.3669517817907,885.469517293386,965.348892118549,100.46511627907,93.9285714285714,98.4523809523809,98.1,0.0695905915642411,-0.0459492140266023,0.4464,0.4481,0.4526,29.2,20.9,18.4,-0.102739726027397,0.397129186602871,4.2,140.1,306.3,0.0179562520404832,-0.000978473581213344,0.0238095238095237,0,0.05,-0.0243902439024389,0.0120967741935485,-0.00379379602767247,-0.00994255413168361,-0.00876040297853702
"4183",332618,2007,32.1,1157.1,24.2,48.4,714.6,6139,3154.8,3027.6,151.9,857.1,81.8,2.692,1857.8,834.2,1.231999993,1.317000031,1.032999992,1.294999957,0.037999999,0.994000018,0.037999999,0.994000018,1693.00525729102,742.168624901911,722.976561579155,0.438373476266861,0.427037388086319,157.313247680664,NA,0.0967033757149547,NA,0.0877200515375427,0.0703752880541129,0.0582912268746703,0.0418873774291501,0.0344097222413101,187.339431762695,167.404678344727,6258.2,6454.2,-0.0190470103224569,-0.0303678225031762,7674.69200961036,7672.35892114537,0.000304090109569624,7672.35892114537,1601.49835290806,0.0571383068966604,0.123646175006215,-0.160276903797091,0.119081220519526,0.00969975166669903,-0.0329957338619016,673.019719977397,542.738766460679,950.83663238911,928.478632930666,94.3177570093458,85.8660714285714,88.6994382022472,84.8455284552846,0.0984286976236592,-0.0319434579418112,2.6392,2.6242,2.6135,194.1,146.8,138,-0.217413704276146,0.322207084468665,33.6,832,1807.2,0.0279991146525011,0.0119267596169998,-0.0446428571428571,-0.0561797752808989,-0.035230352303523,-0.0888888888888889,0.0200060624431647,0.00571602774178802,0.00409412665008589,0.0101263865806052
"4202",332722,2007,42.2,1931,31.1,63.7,1247.9,9916.4,4376,5578,245.1,1588.6,157.2,4.6339,3394.3,1239.6,1.279999971,1.264999986,1.019000053,1.253000021,-0.02,0.973999977,-0.02,0.973999977,3806.80841740826,826.587121771881,743.238318823278,0.217133894562721,0.195239216089249,1350.29675292969,NA,0.0668061927690741,NA,0.0640219429652273,0.0569633893146873,0.0451314906707567,0.0328310254816684,0.0265322573301014,1232.79272460938,1034.45581054688,9513.7,8672.4,0.0423284316301753,0.0970089018034225,12372.9116644786,11997.8281964206,0.0312626136928565,11997.8281964206,3716.92092102999,0.0241833222411856,0.0704437194480842,0.0953153161716987,0.191730678140468,0.163882627563031,0.128576116283969,768.124272497837,632.878186548362,2980.22129563638,2948.79664853215,132.18009478673,130.284337349398,124.753768844221,120.733502538071,0.0145509235868328,0.0443318751522645,4.6728,4.7282,4.7874,189.9,178.9,175.7,0.290679304897314,0.0614868641699273,41.5,1254.8,3418,-0.00693387946167344,-0.0141332564176521,0.0168674698795181,0.0427135678391961,0.0101522842639594,-0.108597285067873,-0.00832477315528181,-0.0117169324478659,-0.0123657935413794,0.0084256645742933
"4221",332911,2007,38.8,1815.3,25.7,51.6,957.4,11033.9,4666.6,6417.4,264.2,2016.5,108.1,4.2543,3023.4,1230.9,1.414999962,1.263000011,1.026000023,1.177000046,-0.041000001,0.907000005,-0.041000001,0.907000005,7247.02645996073,1582.15733309742,1350.93902598321,0.21831813454628,0.186412870883942,3763.83276367188,NA,0.108985818111919,NA,0.0931372086820359,0.0725380886775022,0.0573923957813111,0.0392433584023546,0.0294223559890553,3297.02490234375,2811.65405273438,10614.6,9737,0.0395021950897819,0.0901304303173462,14517.0936962889,13898.6925469436,0.0444934764371974,13898.6925469436,6581.11744928733,0.101184793586311,0.177635209620683,0.141584572502405,0.172628225416759,0.118371219845875,0.202849526591575,1294.48542815214,907.724497116171,5664.86912686331,5286.63202113518,165.396907216495,163.770025839793,148.869017632242,136.540540540541,0.00993393857245309,0.100094757422005,4.2721,4.3084,4.3343,211.8,190.2,197.3,0.247403210576015,0.113564668769716,38.7,1240,3032.1,-0.00286929850598589,-0.00934426765119088,0.00258397932816523,-0.0251889168765743,-0.0245700245700246,-0.0400943396226414,-0.0041665691346177,-0.00842540154117533,-0.00597559006067878,-0.00312794682490384
"4240",332912,2007,33.8,1655.7,23,48.8,882.7,8458.6,3669.6,4853.4,194.3,1544.1,77.2,2.647,1942.2,704.8,1.345000029,1.263000011,1.034000039,1.156999946,-0.015,0.861999989,-0.015,0.861999989,1226.59563962161,86.2385774827562,59.5746354758739,0.0703072622418404,0.0485690906643867,808.449523925781,NA,0.00971511141118135,NA,0.0061313104733694,0.00472623913359861,0.00513574551561021,0.00284996222263012,0.00241290230738079,588.356323242188,539.416625976562,7954.2,7136.8,0.0634130396520078,0.114533124089228,8876.74611569583,8603.71538578072,0.0317340494975396,8603.71538578072,1237.8717090229,-0.00910923912317079,0.153629190883753,0.374081474081474,0.0907270834988157,0.233467064274941,0.20173823304268,52.7520502547268,36.2521790924948,1140.35706213885,1185.11965876818,143.591715976331,144.960122699386,134.978260869565,126.0125,-0.00943988386304597,0.0739516257322884,2.6311,2.6339,2.6336,159.8,137.9,137.6,0.215894868585732,0.158810732414793,32.6,706.4,1924.7,0.00909232607679119,-0.000830607901157613,0.0368098159509201,0.0124223602484472,0.00625000000000009,-0.00928792569659434,0.00604309984417156,-0.00106306237898179,0.000113912515188407,0.00129267736293821
"4259",332913,2007,11.4,453.2,8.2,15.7,260.5,4348.5,2133,2215.8,64.1,567.2,28.3,1.0249,762.8,262.1,1.220000029,1.343000054,1.014000058,1.269000053,0.005,1.052999973,0.005,1.052999973,1375.90937663405,780.824566118885,776.64783513546,0.567497074604034,0.564461469650269,169.492446899414,NA,0.140564580172072,NA,0.132723050487664,0.119620310789631,0.104000126750201,0.0716010088376936,0.0520919038679307,150.751556396484,123.676162719727,4161.3,3491.7,0.0449859418931583,0.191769052324083,5554.91692973464,5353.52968915384,0.0376176564386674,5353.52968915384,1342.98124555033,0.024518682738739,0.223347358455686,0.124316398124874,0.218921682896289,0.0449056947471942,0.0780401875786312,710.536791220773,534.202307935804,595.084810515167,632.444454329554,194.368421052632,205.168316831683,143.285714285714,151.695652173913,-0.0526391986142367,0.431882570111448,1.0294,1.0318,1.0361,50.2,53.5,50.6,0.276892430278884,-0.0616822429906542,10.1,267.2,762.2,0.000787194961952124,-0.00379035420206506,0.128712871287129,-0.0982142857142857,-0.0260869565217392,-0.0725806451612904,-0.00437147853118316,-0.0023260321767784,-0.00415017855419337,0.00504413619167683
"4278",332919,2007,17,789.2,11,22.2,408,4950.4,2239.2,2731.1,174.9,870.8,63.5,1.6428,1112.6,530.2,1.409000039,1.263000011,1.044999957,1.197999954,0.017999999,1.039999962,0.017999999,1.039000034,1912.26206181035,822.287319567986,557.920131055173,0.430007666349411,0.291759252548218,995.882629394531,NA,0.140159917215327,NA,0.124175526549715,0.104812112011099,0.0886885714366294,0.0657736629979198,0.063413788701969,867.901062011719,689.107849121094,4356.2,3641.7,0.13640328726872,0.196199577120576,5866.77943241582,5209.99455391061,0.126062488493817,5209.99455391061,1721.69561592233,0.110685329117209,0.296901514162939,0.147461010228703,0.259456067898026,0.0444387316070121,0.271885179308791,646.953817053,448.61025450984,1089.97474224237,1074.74179886933,160.652941176471,152.726708074534,132.503184713376,115.339869281046,0.0518981467083561,0.152626696519822,1.6258,1.6245,1.6248,101.6,83.7,79.4,0.721456692913386,0.213859020310633,16.1,533,1092.8,0.0181185944363104,0.00395039044556725,0.0559006211180123,0.0254777070063696,0.0261437908496731,0.00657894736842115,0.0104563906999632,0.000800246229609022,-0.00018463810930574,-0.00196560196560189
"4297",332991,2007,27.3,1249.2,22,44.9,887.4,7552,2956.9,4571.3,251,1090.4,152.2,4.7211,3294.8,1426.3,1.253000021,1.218000054,1.003999949,1.251000047,-0.002,1.057999969,-0.002,1.057999969,2125.67113951081,357.247313708998,300.39996869117,0.168063297867775,0.141320064663887,1730.88452148438,NA,0.0449549397612641,NA,0.0454945700722292,0.0436110509422299,0.0376262465498776,0.0316604767645315,0.0310871093437502,1622.87646484375,1471.7646484375,6817.9,6600.6,0.107672450461286,0.0329212495833711,7946.78661802644,7273.94801601497,0.0924997814845643,7273.94801601497,2078.92448085872,0.0224859820943473,0.00660852489450222,0.0665534678580874,0.102673900046912,0.0946200659258071,0.122565647574308,330.925137716345,313.742758933222,1768.42382580182,1747.99934314238,167.446886446886,173.528957528958,167.862745098039,149.819852941176,-0.0350493149309456,0.0337550325869447,4.7405,4.7788,4.8349,228.3,204.7,189.1,0.099430573806395,0.115290669272106,25.9,1445.7,3294.8,0,-0.00456207136167253,0.0540540540540541,0.0156862745098039,-0.0625,-0.0180505415162455,-0.00409239531694952,-0.00801456432577225,-0.011603135535378,-0.00448864455288585
"4316",332992,2007,9.4,457,7.6,16.3,339.7,2327.9,882.6,1478.8,73.1,359.1,35.6,0.5101,313.7,196.4,1.256999969,1.254999995,1.01699996,1.399000049,0.028000001,1.427000046,0.028000001,1.427999973,459.32711208309,13.189997256035,10.9944742918015,0.0287159122526646,0.0239360444247723,1932.95751953125,NA,0.01544008749818,NA,0.0247798562547151,0.0110668938702046,0.013106888143114,0.0150293776155433,-0.0211217772009663,2135.69262695312,1488.630859375,1970.1,1683.1,0.181615146439267,0.170518685758422,854.269592551841,427.984403212229,0.996029729448402,427.984403212229,593.577030165354,-0.226171012791491,0.203215608736101,-0.0949270999315599,0.434669054119833,0.011716378763293,0.128370762245984,10.6053919908591,7.6117511051707,446.137114827055,582.971638174495,157.31914893617,136.879120879121,131.914634146341,129.547945205479,0.149329042484866,0.0376340863536944,0.512,0.5113,0.5149,23.3,22.1,22.3,2.13733905579399,0.0542986425339366,9.1,198.8,313.2,0.00159642401021711,-0.00445009535918638,0.032967032967033,0.109756097560976,0.123287671232877,0,-0.00371093750000002,0.00136905926070807,-0.00699164886385715,-0.0109489051094891
"4335",332994,2007,10.8,477.6,7.7,15.6,273.7,2611.6,924.5,1773.4,97.8,574.8,30,0.6488,442.7,206.1,1.246000051,1.233999968,1.031000018,1.217000008,0.104999997,1.261000037,0.104999997,1.261000037,1258.59733331832,96.2217044795398,89.1931073763408,0.0764515399932861,0.0708670690655708,220.284057617188,NA,0.0263627371971067,NA,0.0381546371738014,0.023213112067831,0.0173151069392953,0.0120162311896923,0.0121351743880076,157.256912231445,210.591537475586,1973.4,1977.6,0.323401236444715,-0.0021237864077669,3649.91327570113,2873.96904973486,0.269990460070495,2873.96904973486,1057.8259619663,0.189796222224329,0.243875511510223,0.400790938162267,-0.253261008887044,0.232636633117762,0.491772765789628,109.655246341368,60.7588347091805,1162.37562883878,948.170715624932,164.203703703704,130.622448979592,106.732283464567,125.043859649123,0.257086396606746,0.223832609399348,0.6069,0.5995,0.5958,76,36.9,35.6,0.286842105263158,1.05962059620596,9.8,199.1,407.8,0.0855811672388425,0.0235943775100402,0.102040816326531,-0.228346456692913,0.114035087719298,0.0270270270270271,0.0690393804580655,0.0123436196830692,0.00621013763007727,-0.0134128166915052
"4354",332995,2007,4.6,309.3,2,3.5,78.4,1506.9,725.5,791,36.5,126.9,12.4,1.0439,461.9,582,1.302999973,1.236999989,1.041000009,1.296000004,-0.064999998,0.911000013,-0.064999998,0.911000013,194.813236367656,0,0,0,0,694.265441894531,NA,0,NA,0,0,0,7.64188385087278e-06,1.88029958229902e-05,495.694519042969,433.227020263672,1685.4,1179.9,-0.105909576361695,0.428426137808289,1007.44779447312,1342.07546066316,-0.249335954644968,1342.07546066316,152.369979706127,0.278553930002407,0.902340135828845,0.40059132232275,0.144191141958961,-0.0774416404453812,0.990527817034639,0,0,194.813236367656,152.369979706127,171.95652173913,164.641509433962,187.022727272727,225.404255319149,0.0444299395111065,-0.119671112517397,1.0572,1.0888,1.1164,31.2,14.5,21.1,0.169871794871795,1.15172413793103,5.3,592.3,464.9,-0.00645300064530006,-0.0453798767967146,-0.132075471698113,0.204545454545454,-0.0638297872340425,0.0444444444444445,-0.0125804010594023,-0.0290227773695811,-0.0247223217484773,-0.0194115063680281
"4373",332997,2007,4.8,212.8,3.8,7.4,154.7,583.9,169.6,414.9,23.2,37.4,12.5,0.2964,197.7,98.7,1.133000016,1.220999956,1.031000018,1.294999957,0.013,1.057999969,0.014,1.057999969,21.3963266413193,1.4341489863582,1.4230409860611,0.0670278146862984,0.0665086582303047,47.2945938110352,NA,0.00257015149233307,NA,0.00176093311345844,0.000735886333791753,0.000325856341912672,0.00063667524878115,0.000245984099414831,43.1784515380859,48.8799018859863,531.7,512.8,0.0981756629678389,0.0368564742589705,558.001732830284,512.770742340293,0.0882089923531059,512.770742340293,24.2491938783787,-0.117647920642966,0.1136519260505,0.0953286217158237,-0.116642017023667,0.407523173168687,-0.145436385755696,0.902954979799688,0.35741600394249,19.9621776549611,23.346238898579,86.4375,96.5581395348837,93.6046511627907,83.0444444444444,-0.104813945086705,0.0315527950310559,0.3065,0.3164,0.3285,6.1,5.9,6.4,2.80327868852459,0.0338983050847456,4.3,100.2,206.3,-0.0416868637905963,-0.0382284382284382,0.116279069767442,0,-0.0444444444444445,-0.1,-0.032952691680261,-0.0312895069532237,-0.0368340943683411,-0.0352422907488987
"4392",332998,2007,4.6,193.5,3.5,7,126,1262.6,540,722.3,27.5,171.8,36.5,0.6058,396.4,209.4,1.358999968,1.299000025,1.032999992,1.332999945,-0.01,0.763000011,-0.009,0.763000011,507.265084476909,267.785164356232,250.474674588069,0.527899861335754,0.493774712085724,106.82275390625,NA,0.161021255703301,NA,0.145481024889677,0.121332250824475,0.105787371698,0.0632745851238364,0.055052276441213,82.0885467529297,72.3021240234375,1164.6,1136.2,0.0841490640563284,0.0249955993663086,1663.04233057066,1570.85053859176,0.0586890921281065,1570.85053859176,488.339085344691,0.0387558557162367,0.124046594932806,0.301311305068725,0.135354567541056,0.153213861369753,0.144958767938319,228.528946302831,181.797601035796,239.479920120677,259.81013904186,157.021739130435,167.139534883721,157.477272727273,133.333333333333,-0.0605350239865459,0.0613565499904348,0.6149,0.6207,0.6255,23.3,23.7,26.8,0.180257510729614,-0.0168776371308016,4.3,210.7,404.2,-0.0192973775358734,-0.00931372549019611,0.0697674418604651,-0.0227272727272728,-0.0833333333333332,-0.127272727272727,-0.0147991543340381,-0.00934428870629938,-0.00767386091127085,-0.00223321103844324
"4411",332999,2007,83.6,3283,61.5,123.5,2032.5,17080,8617.9,8528.2,388.9,2123.5,229.9,5.0364,3618.2,1418.2,1.172000051,1.261999965,1.036000013,1.317000031,-0.003,1.125,-0.004,1.125,8801.89080953877,3659.36319278576,3372.87866493175,0.415747404098511,0.383199334144592,1960.16955566406,NA,0.152972403363033,NA,0.161814372261606,0.151292706915543,0.143083311844501,0.121743218569072,0.108324381994746,1747.564453125,1382.85192871094,14803,13611.5,0.15382017158684,0.0875362744737905,23921.7212538747,21555.3034521865,0.109783553125908,21555.3034521865,8499.86790531152,0.0355326585767906,0.127371939201314,0.121657946382968,0.263739390199238,0.123974147347341,0.16611807528481,3487.957897024,2990.78296256135,5142.52761675301,5011.91000828752,102.011961722488,114.011095700416,112.334795321637,98.9281609195402,-0.105245317608892,0.0149223610901601,5.0351,5.0201,5.01,279.2,269.5,263.6,0.392908309455587,0.0359925788497217,72.1,1415.5,3619.6,-0.000386783069952506,0.00471881418975185,0.159500693481276,0.0540935672514618,-0.0172413793103447,-0.0594594594594595,0.000258187523584188,0.00298798828708603,0.00201596806387234,0.00586251204625752
"4430",333111,2007,53.3,2359.2,37.5,73.5,1450.8,21181.2,10917.2,10305.1,325.4,2412.2,141.4,6.1201,3883.5,2236.6,1.241999984,1.210000038,1.039999962,1.404999971,0.02,1.049999952,0.02,1.049999952,5902.00445947936,804.140615875367,556.438675170066,0.136248737573624,0.0942796096205711,7365.3349609375,NA,0.0407823277223147,NA,0.0301250191742067,0.0237488237963467,0.0210336584147615,0.021758684970207,0.0125786659526844,6445.54541015625,6044.89501953125,19802.3,20091,0.0696333254217945,-0.0143696182370216,19717.8694985419,19190.6327830594,0.0274736493289491,19190.6327830594,5833.8781932157,0.0116776977522231,-0.0419638048360363,0.14270158570785,0.0662791312885477,0.207010068731632,0.174957033272165,578.118180554826,478.194871836342,5097.86384360399,5255.76001266087,193.341463414634,180.859848484848,182.464761904762,162.036259541985,0.0690126362172163,-0.00879574446681996,6.1457,6.1991,6.2806,322.1,286.6,246.3,0.0102452654455137,0.123866015352408,52.8,2238.6,3907.1,-0.00604028563384605,-0.0120363112246188,0.00946969696969697,0.00571428571428566,0.00190839694656491,-0.0296296296296297,-0.00416551409928876,-0.00861415366746798,-0.012976467216508,-0.00315847948575507
"4449",333120,2007,70.6,3380.4,46,93.6,1916.2,36509.3,23613.6,12745,639.4,4811.8,214.4,9.1309,5555.7,3575.2,1.256000042,1.218000054,1.042000055,1.373000026,-0.006,1.042000055,-0.006,1.042000055,12297.7632447279,521.037261945661,470.515776810236,0.0423684567213058,0.0382602736353874,12889.9580078125,NA,0.014506660782065,NA,0.0137780852883254,0.0102455985031861,0.00715257293918141,0.0065613556118846,0.00949071254095313,10627.5068359375,8624.7275390625,35152.8,31083.3,0.0385886757242666,0.130922392410072,35917.1052369154,41255.0455260784,-0.12938878677976,41255.0455260784,16729.7523620159,-0.264916600161438,0.119011470739391,0.21288635300844,0.232213630842732,0.349476373791094,0.294632812563364,568.415535832057,383.278074665228,11776.7259827822,16161.3368261838,180.524079320113,209.569841269841,192.788944723618,182.849462365591,-0.138597050862527,0.0870428362491442,9.0384,9.0084,9.2343,593.5,504.7,257.5,0.0773378264532434,0.175946106597979,63,3559.7,5478.7,0.0140544289703762,0.00993585016959144,0.120634920634921,0.0552763819095477,0.0698924731182797,0.0314232902033271,0.0102341122322536,0.00333022512321826,-0.0244631428478606,-0.0296333659090193
"4468",333131,2007,10.8,520.5,7.1,14.1,273,3168.3,1586.5,1626.2,59.8,628,27.1,1.0371,574.1,463,1.351999998,1.215999961,1.023000002,1.241999984,0.079000004,0.958000004,0.079000004,0.958000004,1373.09585827868,137.183309064014,117.506466917694,0.0999080315232277,0.0855777561664581,1229.37109375,NA,0.0414197715346901,NA,0.0574737387742826,0.0324225829524647,0.0205809968864778,0.0164500758880895,0.0131227706634973,1093.35424804688,803.581481933594,2711.6,2152.4,0.168424546393273,0.259803010592827,3312.02476452868,2850.03611083413,0.16209922812499,2850.03611083413,1231.790358881,0.11471554260747,0.147734429081997,0.12440327180884,0.360601597508226,0.228528454607855,0.185724379404787,163.802230931353,78.5292762720492,1235.91254921467,1067.98812794965,150.574074074074,141.865979381443,120.144444444444,106.411111111111,0.0613825437966125,0.180795167329132,1.0375,1.0551,1.0583,51,37.2,49.5,0.172549019607843,0.370967741935484,9.7,470,567.5,0.0116299559471366,-0.0203694113585361,0.11340206185567,0.0777777777777777,0,-0.0625,-0.00038554216867487,-0.0166808833285943,-0.00302371728243418,-0.0143429263295148
"4487",333132,2007,44.8,2495.3,28.3,59,1278.1,16503.7,9070.8,7664.4,510.8,3852.8,145.7,4.0159,2285.1,1730.8,1.442000031,1.192999959,1.044999957,1.230999947,0.064000003,1.014000058,0.063000001,1.014000058,2118.9746286592,554.032479738817,541.729164883494,0.261462539434433,0.255656272172928,10659.205078125,NA,0.0695717458606533,NA,0.0961351669268906,0.0352154159328045,0.012764452472059,0.00977245745796202,0.060805535591559,8841.2314453125,7045.2646484375,12274.3,8564.7,0.344573621306307,0.433126671103483,7963.4695505342,5170.26917194966,0.540242738954198,5170.26917194966,1737.20061726216,0.21976391650074,1.06137235261163,0.205624481618606,0.254918287175104,0.206285723649273,0.118814735440436,497.044689902337,83.184982058825,1564.94214892038,1240.15592735983,171.080357142857,159.653116531165,134.206349206349,118.865051903114,0.0715754309090557,0.189609265696442,3.9495,3.9961,4.0081,262.6,164.1,189.3,0.945163747143945,0.600243753808653,36.9,1751.4,2198.1,0.039579636959192,-0.0126667565018193,0.214092140921409,0.171428571428571,0.0899653979238755,0.00347222222222215,0.0168122547157869,-0.0116613698355896,-0.00299393727701405,-0.0193770949037262
"4506",333210,2007,5.4,244.8,3.4,6.6,126.9,1014.3,420.8,598.3,26.8,155.9,8.6,0.55,322.7,227.3,1.14199996,1.072000027,1.019999981,1.273000002,0,0.941999972,0,0.943000019,1117.42373497249,311.90406549722,311.778861495433,0.279127836227417,0.279015779495239,140.769271850586,NA,0.156660572240382,NA,0.130192427044888,0.122053734259415,0.126166718892946,0.0910697202952849,0.0575770996383743,125.14778137207,137.75505065918,1149.3,1108.7,-0.117462803445576,0.0366194642373951,1990.9544631219,2219.787288462,-0.103087726706754,2219.787288462,1195.63506983407,-0.0654140521927283,0.0638447481306514,0.124824350118299,-0.0915194704425108,0.0149975507388314,0.163924350116909,288.999494608259,255.681349297287,805.519669475267,906.63557522581,110.796296296296,109.271186440678,102.35593220339,95.5,0.0139571089625378,0.0675608544461004,0.5496,0.5594,0.5557,33.8,14.9,26,-0.207100591715976,1.26845637583893,5.9,216.5,333.1,-0.0312218552987092,-0.0228806101496039,-0.0847457627118644,0,-0.078125,-0.0303030303030302,0.000727802037845828,-0.0175187701108331,0.00665826885009884,-0.00376479024740029
"4525",333220,2007,17.1,805.5,10.2,18.7,362.3,3606.5,1785,1851.3,86.6,688.6,34.7,0.9209,700.8,220.1,1.131000042,1.175999999,1.008000016,1.154000044,0.015,0.779999971,0.015,0.779999971,1792.89771134313,68.6465106331743,50.1898994967341,0.0382880233228207,0.0279937330633402,938.095581054688,NA,0.0153871019331157,NA,0.0126939689845103,0.0130068422126612,0.00911974713820928,0.00559371003834389,0.00251023896110109,1222.68383789062,1128.43395996094,3265.4,3010.2,0.104458871807436,0.0847784200385357,4461.30213028844,4381.59471030123,0.0181914177958576,4381.59471030123,2338.87854819186,-0.233437019323135,0.0356621626390501,-0.232757028445644,0.0835227237692759,0.19041027622175,0.177581147783363,55.6198273552582,53.8497218284756,1724.25120070996,2283.2587208366,108.263157894737,123.110294117647,116.865671641791,109.586206896552,-0.120600282286077,0.0534341897678612,0.8941,0.8793,0.8554,68.6,53,60.7,0.262390670553936,0.294339622641509,13.6,219.7,674.4,0.0391459074733096,0.0211992731677771,0.257352941176471,0.0149253731343283,-0.0758620689655172,0.00694444444444442,0.0299742758080751,0.0168315705674969,0.0279401449614216,-0.0015174506828529
"4544",333291,2007,10.1,563.1,5.8,11.6,261.4,2548.1,1243.3,1334,46.1,466.4,22,1.1075,727.7,379.8,1.16900003,1.205000043,1.003000021,1.218000054,0.083999999,1.006000042,0.083999999,1.006000042,1261.5183338644,99.9040049489122,99.170556936413,0.0791934654116631,0.0786120593547821,692.48193359375,NA,0.0320499304875584,NA,0.0219489636224288,0.0142658804776811,0.00750995407560011,0.00432992988403721,0.00222543878527982,634.643188476562,596.081420898438,2226.1,2158,0.144647589955528,0.0315569972196478,3117.13640027065,2669.55540971379,0.167661247610083,2669.55540971379,1078.09859819035,0.170132616795837,0.147815000769664,0.0911358479337457,0.0646921145772388,-0.011111555513478,0.0386490196134109,58.593974575866,35.6815380358603,1161.61432891549,1019.50462361448,132.079207920792,116.217391304348,111.157894736842,102.541666666667,0.136484018772247,0.0455163043478262,1.1217,1.1366,1.1544,36.8,36.3,35.1,0.252717391304348,0.0137741046831956,9.2,383.7,738,-0.0139566395663956,-0.0150807420258908,0.0978260869565218,-0.0315789473684211,-0.0104166666666666,-0.0204081632653062,-0.0126593563341359,-0.0131092732711593,-0.0154192654192656,-0.0169462658605125
