"","naics","year","emp","pay","prode","prodh","prodw","vship.x","matcost","vadd","invest","invent","energy","cap","equip","plant","piship","pimat","piinv","pien","dtfp5","tfp5","dtfp4","tfp4","m","m5","mCHN","lwc5","chn","x","vship.y","pen5","penCHN","pen5_lag","pen5_lag2","pen5_lag3","pen5_lag4","pen5_lag5","x_lag","x_lag2","vship_lag","vship_lag2","vship_pc","vship_pc_lag","dm","dm_lag","dm_pc","dm_pc_lag","m_lag","m_pc","m_pc_lag","x_pc","x_pc_lag","x_pc_lag2","x_pc_lag3","m5_lag","m5_lag2","m0","m0_lag","prod","prod_lag","prod_lag2","prod_lag3","prod_pc","prod_pc_lag","cap_lag","cap_lag2","cap_lag3","invest_lag","invest_lag2","invest_lag3","invest_pc","invest_pc_lag","emp_lag","plant_lag","equip_lag","equip_pc","equip_pc_lag","emp_pc","emp_pc_lag","emp_pc_lag2","emp_pc_lag3","cap_pc","cap_pc_lag","cap_pc_lag2","cap_pc_lag3"
"4007",332321,2002,74.3,2301.3,53.4,106.2,1352.7,11343.8,5764.6,5546.7,310,1356,95.3,3.0144,2024.9,989.6,1.029999971,0.947000027,0.933000028,1.057999969,-0.007,0.959999979,-0.006,0.959999979,431.781900981441,18.2756359502673,15.8166549876332,0.0423260815441608,0.0366311222314835,48.6083717346191,11343.8,0.00155842732182249,0.00134874146897346,0.00110490373762792,0.000827276292383027,0.000399342259881349,0.000271381999014345,0.000183145508123769,50.6603927612305,49.3585624694824,12125.2,11994.2,-0.0644442978260154,0.0109219456070434,11726.9735292468,12475.1194055784,-0.0599710393150257,12475.1194055784,400.579798339633,0.077892351963673,0.0247168532127746,-0.0405054306681512,0.0263749636661916,-0.0575639066243913,-0.187900604388331,13.7838060585782,10.2050809562206,413.506265031174,386.795992281055,74.6527590847914,69.9782608695652,68.0818505338078,66.072202166065,0.0667992910532477,0.0278548588337164,2.9088,2.7958,2.6557,233.5,234.4,249.9,0.32762312633833,-0.00383959044368603,82.8,986.7,1922.1,0.0534831694500807,0.0609958048134246,-0.102657004830918,-0.0177935943060498,0.0144404332129964,0.066752246469833,0.0363036303630363,0.04041776951141,0.0527544526866741,0.0680904118404117
"4026",332322,2002,113.7,3872.1,83.8,164.3,2442.6,15327.8,6843.9,8510.1,344,1609.9,128.7,5.4501,3959.5,1490.5,1.021999955,0.949000001,0.933000028,1.09800005,-0.061999999,0.898999989,-0.063000001,0.898000002,39.9090376417153,1.06678101047873,1.04219700954854,0.0267303120344877,0.0261143110692501,59.6711730957031,15327.8,0.0000696876386064761,0.000068081688368693,0.0000838768204609526,0.0000911959558733498,0.000036261581492638,0.0000350895005481086,0.00000463310373500849,63.3566665649414,65.1207809448242,18013.7,19417.7,-0.149103182577705,-0.0723051648753457,15308.037864546,17989.3919861573,-0.149051959269918,17989.3919861573,39.0486527222674,0.0220336646584785,-0.0619095544759345,-0.0581705709763092,-0.0270898836636729,0.0482213111573193,-0.0632756544679388,1.50889300182462,1.76867305417545,38.8422566312365,37.5397597204428,74.8469656992084,73.9538228614686,75.1401541695866,71.5380029806259,0.012077034062362,-0.0157882469264101,5.2436,4.9634,4.6266,450.6,503.8,536.5,-0.236573457612073,-0.10559745930925,132.1,1480.2,3763.4,0.0521071371632035,0.0760257326661902,-0.139288417865254,-0.0742817098808689,0.0633383010432191,0.00750750750750751,0.0393813410633914,0.0564532376999639,0.0727964379890199,0.0684988452655891
"4045",332323,2002,37.3,1307.1,26.5,50.3,760.3,5369.8,2219,3120.5,129.8,522,45.1,1.3373,935.6,401.7,1.069000006,0.93900001,0.930999994,1.100000024,0.033,0.976999998,0.033,0.976999998,96.5188937336206,29.4576003178954,28.7872543334961,0.305200338363647,0.298255115747452,32.9182357788086,5369.8,0.00542157705133852,0.00529820192605257,0.00428372621455756,0.00307754445072757,0.0016677480393138,0.000954056122002305,0.000634583132919186,31.5564975738525,23.2990818023682,5276.3,5100.1,0.0177207512840437,0.0345483421893688,5433.40065795481,5373.4678591962,0.0111534674309153,5373.4678591962,128.72435677005,-0.250189349121862,0.421115235809268,0.0431523872942218,0.354409493109084,-0.0148268394166076,0.0489241043564887,23.0184651315212,15.9028439037502,67.0612934157252,105.705891638529,83.6595174262735,75.3413333333333,72.8377659574468,67.6119791666667,0.110406648315314,0.0343718309173451,1.2609,1.1828,1.0984,129.5,128.4,129.2,0.0023166023166024,0.00856697819314637,37.5,397.9,863,0.084125144843569,0.0910240202275601,-0.00533333333333341,-0.00265957446808514,-0.0208333333333333,0.0549450549450549,0.0605916408914266,0.0660297598917825,0.0768390386016022,0.0788724093900403
"4064",332410,2002,20.1,804.2,14.1,28.9,481.2,3644.9,1671.9,1971.5,115.5,401.4,47.4,1.7616,1011.8,749.8,1.06099999,0.961000025,0.987999976,1.055999994,0.02,0.95599997,0.02,0.957000017,1143.77257182915,63.073706587078,47.7064833147451,0.0551453232765198,0.0417097620666027,355.053344726562,3644.9,0.0142262344500652,0.010760166682303,0.00936608553792808,0.0100289337919852,0.00357829816629814,0.000689753548463121,0.000781500319016987,399.543273925781,456.038879394531,4043.1,3989,-0.0984887833593035,0.0135622963148659,4433.61922710258,4563.80665047993,-0.0285260602273005,4563.80665047993,920.249924405711,0.242893415685729,0.208557976826059,-0.111351966364182,-0.123883309124339,-0.235336595068753,-0.11816549403468,42.74500346696,43.0683104749769,1080.69886524207,877.504920938751,98.0845771144279,78.7953667953668,75.8314606741573,75.2910447761194,0.244801326569816,0.0390854415154311,1.7418,1.7322,1.6876,111.8,97.3,137.6,0.0330948121645796,0.149023638232271,25.9,748.8,993,0.018932527693857,0.0178351783517835,-0.223938223938224,-0.0299625468164794,-0.00373134328358214,-0.062937062937063,0.0113675508095073,0.00554208520956013,0.0264280635221616,0.022663919524906
"4083",332420,2002,31,1183.5,22.7,45,757.5,4771.5,2151.3,2592.5,96.7,566.4,59.3,2.0862,1221.3,864.9,1.057999969,0.947000027,0.966000021,1.065999985,-0.005,0.984000027,-0.005,0.984000027,433.471658769529,41.463916412089,40.719041408971,0.0956554263830185,0.0939370319247246,264.284515380859,4771.5,0.00839233799038936,0.00824157427996397,0.0101549985160372,0.0067360053498071,0.00515577689246562,0.00586497172529684,0.00113461203066513,281.081146240234,368.942443847656,4524.3,4672.1,0.0546382865857701,-0.0316345968622247,4940.68714338867,4570.07112478297,0.0810963349335833,4570.07112478297,326.852271023206,0.326200541341054,-0.000283500707231431,-0.0597572305508505,-0.238143642924699,0.0654861878175492,-0.0626616121107772,46.4090654903557,31.1883953199722,392.00774235744,280.443205532851,83.6290322580645,90.0912280701754,81.5361842105263,74.3263473053892,-0.0717294674580002,0.104923279676174,2.1016,2.0927,2.0632,93.2,115.9,133.4,0.0375536480686695,-0.195858498705781,28.5,878.7,1222.8,-0.00122669283611384,0.0159521435692922,0.087719298245614,-0.0625,-0.0898203592814371,0.0245398773006134,-0.0073277502854968,0.00425287905576534,0.0142981775882125,0.011025628460822
"4102",332431,2002,20.6,974.3,17.3,37.2,762.9,11513.2,7289.6,4189.6,240.7,1149.8,205.1,5.9834,4675.4,1308,1.004999995,0.943000019,0.948000014,1.046000004,-0.002,1.072000027,-0.002,1.072000027,82.2702227164991,0.776752982288599,0.719858981668949,0.00944148376584053,0.00874993391335011,123.105773925781,11513.2,0.000067706442360317,0.0000627472181804478,0.0000800726296021874,0.0000486026249860099,0.0000595586489989117,0.0000481697740261407,0.0000271447503169823,95.3903274536133,76.9261703491211,11592.5,11581.1,-0.00684062971748969,0.000984362452616732,11472.3644487907,11567.0489331447,-0.00818570794514647,11567.0489331447,69.9392605982721,0.176309586529024,-0.0166950181903519,0.290547765292509,0.240024389888313,0.155392418059791,-0.401419261059092,0.926204024814069,0.56258999183774,81.4934697342105,69.013056573458,203.378640776699,172.441558441558,169.775423728814,154.577235772358,0.179406186157993,0.0157038907881247,6.0961,6.2007,6.3515,257.5,269.9,233.1,-0.065242718446602,-0.0459429418303074,23.1,1323.1,4773,-0.0204483553320763,-0.0180224663621776,-0.108225108225108,-0.0211864406779661,-0.040650406504065,-0.0199203187250996,-0.018487229540198,-0.016869063170287,-0.0237424230496733,-0.021159536432006
"4121",332439,2002,18,613.2,14.1,29.6,417.4,3111.2,1654.8,1454.4,58.5,261,55.4,0.9976,714.9,282.7,1.021999955,0.943000019,0.972000003,1.082000017,0.109999999,1.083999991,0.109999999,1.083999991,324.490662402473,50.0985622815788,49.3334022909403,0.154391378164291,0.152033343911171,192.093811035156,3111.2,0.0154453727072956,0.015209473669529,0.0205230997076339,0.0151700218055612,0.0107280431868161,0.00962546287702856,0.0101467258663215,230.600463867188,237.645080566406,2112.3,2384.6,0.472896842304597,-0.114191059297157,3243.59685136732,2211.3369546907,0.466803530093855,2211.3369546907,329.63741855789,-0.0156133856949026,0.035051436256571,-0.166984281758465,-0.0296434358431848,-0.0280303537608721,0.00116258552723163,45.3834888082929,37.4006170257926,274.392100120895,284.253929749597,80.8,68.4785714285714,70.1346153846154,66.0361445783133,0.179931156774799,-0.0236123624113753,1.0063,1.0121,0.9884,49.1,52.6,82.5,0.191446028513238,-0.0665399239543726,14,285.6,720.7,-0.00804773137227705,-0.00606812853399528,0.285714285714286,-0.102564102564103,-0.0602409638554218,0.0506329113924051,-0.00864553314121031,-0.00573065902578799,0.023978146499393,0.0307644175617895
"4140",332510,2002,60,2053.1,45.7,89.2,1273.9,10225.2,4284.3,5940.8,241.6,1138.4,95.1,5.6784,4008.8,1669.6,1.062999964,0.963,0.944999993,1.042999983,-0.003,0.940999985,-0.003,0.940999985,3445.68914323268,554.135713809403,534.078936991747,0.160819992423058,0.154999166727066,736.481079101562,10225.2,0.0428419848099656,0.0412913337349892,0.0330802620383172,0.0272723529947698,0.022856821043748,0.0193823479880935,0.0157332335342003,756.701904296875,855.415405273438,10942.3,11994.3,-0.0655346682141779,-0.0877083281225249,12934.4080641311,13329.0149494705,-0.0296051048659853,13329.0149494705,3143.41685376735,0.0961604214544618,-0.044645118886971,-0.0267223130806069,-0.115398320357591,0.265001825503525,0.0985857380737373,440.927307241131,393.518177908845,2891.55342942328,2702.48954652622,99.0133333333333,91.7522935779816,94.0599721059972,93.6878531073446,0.0791374195913743,-0.0245341187791871,5.7048,5.6409,5.5925,267.5,351.7,326,-0.0968224299065421,-0.239408586863804,65.4,1689.7,4015.1,-0.00156907673532408,0.0172020672882043,-0.0825688073394496,-0.0878661087866108,0.0127118644067797,-0.0314637482900136,-0.0046276819520405,0.0113279795777272,0.00865444792132304,0.00936721654694434
"4159",332611,2002,4,149.1,2.7,5.3,85.6,717.5,338.2,380.8,19.9,88.8,10.2,0.4586,313.3,145.3,0.995999992,0.947000027,0.952000022,1.077999949,-0.025,0.941999972,-0.026000001,0.940999985,762.093187417835,21.1807118034922,13.2968459967524,0.0277928113937378,0.0174477957189083,258.558380126953,717.5,0.0173465258132042,0.0108898170292377,0.0123462951167735,0.0100021571539701,0.00832934213449297,0.00664484610128966,0.00599336023083208,268.574340820312,337.509826660156,895.1,938,-0.198413585074293,-0.0457356076759062,1221.03480729088,1335.57986715729,-0.0857642906149927,1335.57986715729,709.054207977606,0.074802432371862,-0.174781768336426,-0.0372930662801495,-0.204247344505486,0.116586232300561,-0.0761269981272119,16.4894631919451,14.6003741708118,740.912475614343,692.564744785661,95.2,78.4339622641509,79.6949152542373,82.140350877193,0.21375992302141,-0.0158222514706708,0.4443,0.4345,0.4195,33.4,28.8,34,-0.404191616766467,0.159722222222222,5.3,148.2,296.1,0.0580884836203985,0.0433403805496829,-0.245283018867925,-0.101694915254237,0.0350877192982456,-0.0655737704918032,0.0321854602745892,0.0225546605293441,0.0357568533969011,0.0561430010070493
"4178",332618,2002,42.4,1320.3,33,66,843.3,5994.3,2672.2,3324.8,170.7,701.6,84.8,2.5279,1681.6,846.3,1.001999974,0.947000027,0.953999996,1.049000025,0.061000001,1.06099999,0.061000001,1.059999943,848.138126088306,229.646778872004,220.053263992071,0.270765781402588,0.259454518556595,168.545867919922,5994.3,0.0344097222413101,0.0329722538590431,0.0334245455092188,0.0335932055615667,0.0333194346025036,0.0273238345908548,0.0239323031861967,167.921081542969,169.456130981445,5264.1,5673.8,0.138713170342509,-0.0722091014840142,6673.89225816838,5967.80728457742,0.118315645918341,5967.80728457742,871.628366120392,-0.0269498342930726,-0.01582535771657,0.00372071434516845,-0.00905868338658483,0.0294456073296716,0.0379017377250087,199.471246173605,214.660175993573,618.491347216303,672.157119946787,78.4150943396227,68.3349168646081,64.9790794979079,67.6375545851528,0.14751137394352,0.0516448892879157,2.4984,2.4444,2.3741,143.3,162.5,171.4,0.191207257501744,-0.118153846153846,42.1,848.6,1649.8,0.019275063644078,0.0341628533818091,0.00712589073634198,-0.119246861924686,0.0436681222707424,0.00881057268722464,0.0118075568363753,0.0220913107511047,0.0296112210943094,0.0208987314556009
"4197",332722,2002,44.8,1794.9,33.3,69.3,1155.3,7782.8,3329.8,4452,229.6,1166.1,124.4,4.7329,3476.6,1256.4,1.008999944,0.962000012,0.944000006,1.059999943,-0.001,0.949000001,-0.001,0.949000001,2108.72220706963,242.419136304874,212.032781299204,0.114960201084614,0.10055036097765,754.752075195312,7782.8,0.0265322573301014,0.0232065357267857,0.0197344173161684,0.0205109579191412,0.0150462729275252,0.0127073764148903,0.00961331610993727,761.198120117188,869.329345703125,8070,8720.4,-0.0355885997521685,-0.0745837346910692,9136.77013187432,9326.40827094275,-0.0203334588792626,9326.40827094275,2017.60639105993,0.0451603525907893,-0.143327060932605,-0.00846828802057817,-0.12438464906356,0.112664458330114,0.0406477290575214,184.051232879749,209.339676447213,1866.30307076476,1833.55515818018,99.375,88.5173745173745,93.7046728971963,90.0542495479204,0.122660952630201,-0.0553579476822116,4.7132,4.5781,4.4514,227.4,329.6,311,0.00967458223394894,-0.310072815533981,51.8,1266.5,3446.7,0.00867496445875768,0.0388510458737717,-0.135135135135135,-0.0317757009345795,-0.0325497287522604,-0.0177619893428064,0.00417975048799123,0.0295100587579999,0.0284629554746822,0.027301470079158
"4216",332911,2002,45.8,1886.4,29.7,60.2,1000.4,9061.6,3666.1,5386.2,232.5,1771.9,95.1,4.3229,3060.1,1262.8,1.088000059,0.975000024,0.952000022,1.034000039,0.001,0.924000025,0.001,0.924000025,3966.48673752369,323.471488408046,269.845782411285,0.0815511345863342,0.0680314376950264,2034.01513671875,9061.6,0.0294223559890553,0.0245446637272835,0.0238799286809415,0.017765739035151,0.0151067225938573,0.0122787886913092,0.010992200556561,2102.93286132812,2150.66162109375,9322.9,9455.7,-0.0280277596026987,-0.0140444388041077,10994.0716008049,10969.8151555456,0.00221119908726141,10969.8151555456,3749.8480168737,0.0577726669654755,-0.0429342734127827,-0.0327721944322319,-0.0221925938034603,0.152433643499255,0.0102507699047038,261.958403557539,199.386768318247,3643.01524911565,3487.88961331616,117.602620087336,107.823061630219,103.650190114068,100.164485981308,0.0907000627626095,0.040259178604091,4.258,4.1703,4.0829,263.5,278.2,269.5,-0.117647058823529,-0.0528396836808051,50.3,1262.8,2995.2,0.0216680021367522,0.0301988030542752,-0.0894632206759443,-0.0437262357414449,-0.016822429906542,-0.0480427046263346,0.0152418976045091,0.0210296621346186,0.0214063533272918,0.0337240803098971
"4235",332912,2002,33.7,1382,23.4,46.2,803.3,6236.6,2366.7,3809.4,150.1,1143.9,65.4,2.6071,1898.2,708.9,1.077999949,0.975000024,0.959999979,1.018000007,0.035,0.867999971,0.035,0.867999971,553.178978529293,15.5404649479315,5.05023309215903,0.0280930139124393,0.009129473939538,349.209503173828,6236.6,0.00241290230738079,0.000784128322266042,0.00207265113295582,0.00219873322689841,0.00193883801978145,0.00140035723522493,0.00141571366467443,399.613220214844,364.007141113281,6250.9,6745,-0.00228767057543702,-0.0732542624166049,6440.56947535547,6346.71585464417,0.0147877457981074,6346.71585464417,495.429074859014,0.116565431059357,-0.114546137041609,-0.126131255151962,0.0978169796138194,0.152970004649468,0.0870973995984833,13.1545278066769,15.2603360593785,537.638513581362,482.274547052337,113.038575667656,101.77094972067,105.166666666667,101.018469656992,0.110715542872613,-0.0322889091536888,2.5439,2.4589,2.3712,186,200.2,196.2,-0.193010752688172,-0.0709290709290709,35.8,697.6,1846.3,0.0281102746032606,0.0414010942523548,-0.0586592178770948,-0.0529100529100529,-0.00263852242744067,-0.0231958762886598,0.0248437438578559,0.0345683028996706,0.036985492577598,0.0533516947270223
"4254",332913,2002,16.1,558.7,12.3,25.1,358.5,3898.6,1802.3,2084.5,66.3,427.6,24.8,1.0166,753.5,263.1,1.032999992,0.975000024,0.944000006,1.06400001,0.029999999,0.987999976,0.029999999,0.987999976,774.410239751218,237.197564006783,236.224712014198,0.306294471025467,0.305038213729858,119.566299438477,3898.6,0.0520919038679307,0.0518782511353493,0.0337424126546507,0.0278730288529941,0.0224407948010859,0.0136094582631999,0.0128736596396169,70.1799240112305,62.5038642883301,3520.4,3655.6,0.107430973752983,-0.0369843527738264,4553.44394031274,4135.15762260449,0.101153657461985,4135.15762260449,684.937546615722,0.130628980083777,0.0371128801053961,0.70371087063792,0.122809362433829,0.0713432993136608,0.157875602553279,139.530194893945,118.558578424621,537.212675744435,545.407351721777,129.472049689441,144.030769230769,128.783783783784,124.722972972973,-0.101080620613794,0.118392122043748,1.0112,1.0043,0.9851,55.8,56.5,67.1,0.188172043010753,-0.0123893805309735,13,264.6,746.6,0.0092418965979105,0.0108313024641213,0.238461538461539,-0.121621621621622,0,-0.0573248407643311,0.00534018987341757,0.0068704570347507,0.0194904070652726,0.0317343946376204
"4273",332919,2002,15.5,546.3,11.5,22.3,332.9,2489.9,1123,1362,77.5,542.8,26.1,1.6257,1079.6,546.1,1.090999961,0.975000024,0.968999982,1.059000015,-0.024,0.84799999,-0.025,0.847000003,791.957405682886,179.337357532,119.33106944873,0.226448237895966,0.150678649544716,453.807525634766,2489.9,0.063413788701969,0.0421955324709415,0.0586886318645869,0.0510001123700503,0.0428792679120933,0.0368737627787072,0.0312671272409372,518.650451660156,575.578735351562,2575.3,2508.4,-0.033161185104648,0.0266703874980067,2828.04988004812,2868.15798620735,-0.0139839249971961,2868.15798620735,811.508437867509,-0.0240922105948764,-0.0214735837233491,-0.125022403466215,-0.0989061620850787,0.254744251716789,-0.132297216902129,168.328268181998,140.869353847113,612.620048150886,643.180169685511,87.8709677419355,87.2049689440994,88.1739130434783,89.2331288343558,0.00763716570168205,-0.0109890109890111,1.6063,1.5844,1.5564,93.4,94.2,97,-0.170235546038544,-0.00849256900212311,16.1,543.5,1062.8,0.0158073014678208,0.0174229370093816,-0.0372670807453417,0,-0.0122699386503067,-0.0467836257309942,0.012077445060076,0.0138222671042666,0.0179902338730404,0.0225346560672755
"4292",332991,2002,29,1194.9,23.9,47.4,902.8,5735.8,2178.2,3524,191.8,807.3,120,4.9027,3392,1510.7,1.052000046,0.972000003,0.941999972,1.050999999,0.108000003,0.963,0.108000003,0.963,1410.07215208723,187.477019959129,168.140037769452,0.132955625653267,0.119242154061794,1115.17248535156,5735.8,0.0310871093437502,0.0278806854039431,0.029674794429914,0.0251431546854734,0.0256674180869828,0.0250253416417055,0.0227328894093812,1049.28869628906,1080.4306640625,5186.1,6048.3,0.105994870904919,-0.14255245275532,6030.69966673567,5565.80699037542,0.0835265536811034,5565.80699037542,1428.99568666448,-0.0132425414253122,-0.121277001166143,0.0627890010590089,-0.0288236615354301,0.0958066695740804,0.00315618929808089,165.164178275969,165.796173031908,1222.5951321281,1263.83150838851,121.51724137931,93.4037267080745,94.9803921568627,100.008333333333,0.300989218118697,-0.0165999046011972,4.8903,4.8568,4.8122,245,261.5,267.7,-0.217142857142857,-0.0630975143403442,32.2,1528.7,3361.6,0.0090433127082342,0.0149452009299236,-0.0993788819875777,-0.0980392156862745,-0.00833333333333326,-0.024390243902439,0.00253563176083257,0.0068975457091089,0.00926811021985786,0.017292406561813
"4311",332992,2002,6.8,271.9,5.3,11.1,196.9,1114.3,392.1,766.9,16,236.3,18.5,0.5303,324,206.4,1.016000032,0.976999998,0.941999972,1.07099998,0.014,1.093000054,0.014,1.093999982,281.258727776119,2.99045097548515,1.58418399095535,0.0106323845684528,0.00563247920945287,1537.14013671875,1114.3,-0.0211217772009663,-0.0111892092972994,-0.00862934547943615,-0.0122276467929833,-0.00580163099165602,-0.00169507600281139,-0.00213499455830893,1522.48413085938,1481.96154785156,1139.6,1032.8,-0.0222007722007722,0.103408210689388,-141.581408942631,-144.208504558634,-0.0182173417860761,-144.208504558634,238.675626300741,0.17841411850627,-0.0881144195206518,0.00962637676302237,0.0273438828872174,-0.0718492130515417,-0.0138794764853175,1.2444250069093,2.29174199467525,278.268276800634,237.431201293832,112.779411764706,101.101449275362,83.7777777777778,93.4583333333333,0.115507369805721,0.206781224772229,0.5369,0.5268,0.5196,19.2,35.5,32.2,-0.166666666666667,-0.459154929577465,6.9,209.8,327.1,-0.00947722409049227,0.0410566518141312,-0.0144927536231885,-0.0416666666666666,0,0.0140845070422536,-0.0122927919538088,0.0191723614274867,0.0138568129330252,-0.00934223069590068
"4330",332994,2002,10,399.1,7.6,15.3,239.1,1574.2,446.4,1115.6,46.6,446.4,19,0.5924,392.8,199.6,1.110999942,0.995999992,0.95599997,1.042000055,0.097000003,1.070000052,0.097000003,1.070000052,629.655782532413,25.7375568468124,23.546608870849,0.0408755987882614,0.037396002560854,82.9503860473633,1574.2,0.0121351743880076,0.0111021492630243,0.00540918590173243,0.00479864717840981,0.00566308423253642,0.00202999969361781,0.00389398802396663,94.1217346191406,103.368858337402,1384.6,1371.3,0.13693485483172,0.00969882593159772,2120.90539648505,1838.21820937693,0.153783259063643,1838.21820937693,547.739943996072,0.149552427998438,0.0434396625707315,-0.118690423811054,-0.0894575394078411,-0.255050422020851,-0.027235911854448,9.94326402246952,8.603340995498,603.9182256856,537.796679973602,111.56,103.797872340426,97.5612244897959,94.4795918367347,0.0747811827405966,0.0639254773937561,0.605,0.6051,0.6126,20,31.6,23.9,1.33,-0.367088607594937,9.4,199.4,405.6,-0.0315581854043393,0.00396039603960402,0.0638297872340425,-0.0408163265306123,0,0.0208333333333334,-0.0208264462809918,-0.000165261940175159,-0.0122428991185114,-0.000163212012404095
"4349",332995,2002,5.1,287.8,2,4.1,81.9,1214.8,433.3,807.6,18.3,226.5,12.3,1.1697,535.6,634.2,1.19599998,0.963,0.950999975,1.052999973,0.109999999,0.836000025,0.109999999,0.836000025,37.4369528188836,0.0169749998021871,0.00600000005215406,0.000453429005574435,0.000160269453772344,349.455291748047,1214.8,0.0000188029958229902,0.00000664612525724806,0,0.00000453461898297384,0.0000634131182467008,0,0.00128009984025906,452.567657470703,488.3349609375,987.3,1249.7,0.230426415476552,-0.209970392894295,902.781661070837,574.760076236166,0.570710455365533,574.760076236166,40.0277337068692,-0.0647246458407661,0.230583316073212,-0.227838565174824,-0.0732433807281199,0.489490334782913,-0.471613447547196,0,0.00359999993816018,37.4199778190814,40.0277337068692,158.352941176471,143.348837209302,123.915492957746,111.654761904762,0.104668473489331,0.156827397347177,1.2007,1.2364,1.2693,19.1,15.4,18.7,-0.0418848167539267,0.24025974025974,4.3,645.2,555.5,-0.0358235823582358,-0.0419110037944118,0.186046511627907,-0.394366197183099,-0.154761904761905,-0.0344827586206895,-0.0258182726742735,-0.0288741507602718,-0.0259197983140311,-0.0262370540851555
"4368",332997,2002,5.5,230.9,4.4,8.5,176,546.3,140.8,408.7,9.2,38.7,9.2,0.351,244.1,106.9,1.034000039,0.972000003,0.948000014,1.036000013,-0.037999999,0.966000021,-0.037999999,0.966000021,19.4925253780093,0.131992995738983,0.131992995738983,0.00677146716043353,0.00677146716043353,29.20094871521,546.3,0.000245984099414831,0.00024598409072496,0.000515187192699201,0.0000645064402234934,0.000230527919289754,0.000559497916121832,0.000184353553047763,38.1881484985352,82.6515274047852,635.8,675.9,-0.140767536961309,-0.0593283030034029,536.591576662799,617.216407352081,-0.13062651888204,617.216407352081,19.6045558506157,-0.00571451215013891,0.0480403115977724,-0.235340023978118,-0.537961974840356,0.228438682281265,-0.0360408701996781,0.317981988191605,0.0394749992992729,19.3605323822703,19.2865738624241,74.3090909090909,68.5774647887324,68.8684210526316,65.6081081081081,0.0835788569614817,-0.00422481391982011,0.3536,0.3475,0.343,18.7,27.6,24.9,-0.508021390374332,-0.322463768115942,7.1,107.3,246.3,-0.00893219650832325,0.030975303474257,-0.225352112676056,-0.0657894736842105,0.0270270270270269,-0.0864197530864197,-0.00735294117647072,0.0175539568345325,0.0131195335276966,0.026331538001197
"4387",332998,2002,6.1,228.1,4.6,9.2,148.1,1246.1,541.8,693.2,40.8,148.9,20.9,0.6152,399.7,215.5,1.044999957,0.989000022,0.953000009,1.072000027,-0.141000003,0.824000001,-0.143000007,0.823000014,278.608939056285,80.8689598524943,77.6365729570389,0.290259748697281,0.278657853603363,55.7604217529297,1246.1,0.055052276441213,0.0528517998754978,0.031046044596494,0.0214947046094762,0.0142028352040721,0.00999992534567427,0.00836005814601366,54.7148590087891,63.6314163208008,1589.6,1686,-0.216092098641168,-0.0571767497034402,1468.94851730335,1748.53507803278,-0.159897598991253,1748.53507803278,213.64993704157,0.304044096217432,0.0705358047252165,0.0191093016244942,-0.140128223251522,0.164314121601299,-0.0114907276073949,54.2850980111398,39.1620940463617,197.73997920379,159.36483903043,113.639344262295,106.533333333333,100.135922330097,105.705263157895,0.066702230246825,0.0638872729623166,0.6111,0.6017,0.5917,31.8,38.4,37.8,0.283018867924528,-0.171875,9,218.5,392.6,0.0180845644421802,0.0186818889465492,-0.322222222222222,-0.12621359223301,0.0842105263157896,-0.0404040404040404,0.00670921289478007,0.0156224031909589,0.0169004563123204,0.0292224734736477
"4406",332999,2002,77.5,2741.6,57.8,113.6,1758.2,12684.8,5631.1,7032.8,320.7,1547.2,212.9,4.8922,3478.6,1413.6,1.014999986,0.970000029,0.95599997,1.055999994,0.100000001,1.075000048,0.100000001,1.075000048,5359.18633266538,1842.53808840713,1664.61263231514,0.343809306621552,0.310609221458435,1034.53698730469,12684.8,0.108324381994746,0.097863994538784,0.102294095003456,0.0880215996882107,0.0739108031616835,0.0647841871069373,0.0574243064509867,1083.34448242188,2074.67797851562,11170.6,12246.2,0.135552253236173,-0.0878313272688671,17009.4493453607,14991.1648939987,0.134631595718755,14991.1648939987,4903.90937642055,0.092839594147874,-0.14916106783061,-0.0450526087584585,-0.477825236667823,0.97006995724114,-0.0165183499411358,1533.50764587917,1402.63639096217,3516.64824425825,3370.40173054137,90.7458064516129,75.9492385786802,78.3763440860215,76.6047381546135,0.194821806641341,-0.0309673222914996,4.7929,4.6561,4.4767,321.4,350,378,-0.00217797137523332,-0.0817142857142858,78.8,1411.2,3381.7,0.0286542271638525,0.0387651666410689,-0.016497461928934,-0.0585424133811231,0.043640897755611,0.0113493064312737,0.0207181455903525,0.0293808122677776,0.0400741617709474,0.0246978575352499
